,2020-01-28,2020-01-29,2020-01-30,2020-01-31,2020-02-01,2020-02-02,2020-02-03,2020-02-04,2020-02-05,2020-02-06,2020-02-07,2020-02-08,2020-02-09,2020-02-10,2020-02-11,2020-02-12,2020-02-13,2020-02-14,2020-02-15,2020-02-16,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29
Bexar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,1.1428571428571428,1.1428571428571428,1.1428571428571428,1.1428571428571428,1.0,1.0,1.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.8571428571428571,4.142857142857143,5.428571428571429,5.428571428571429,5.285714285714286,7.857142857142857,8.0,9.571428571428571,10.428571428571429,10.714285714285714,12.857142857142858,15.285714285714286,19.857142857142858,22.857142857142858,24.285714285714285,32.714285714285715,38.57142857142857,40.142857142857146,44.285714285714285,43.857142857142854,40.714285714285715,53.142857142857146,47.714285714285715,46.857142857142854,44.714285714285715,45.142857142857146,41.57142857142857,55.285714285714285,39.285714285714285,42.0,40.0,40.142857142857146,36.714285714285715,39.285714285714285,32.142857142857146,39.57142857142857,33.714285714285715,34.285714285714285,34.142857142857146,35.285714285714285,32.42857142857143,28.571428571428573,28.0,40.42857142857143,48.857142857142854,53.0,53.857142857142854,54.57142857142857,62.142857142857146,61.57142857142857,49.42857142857143,43.142857142857146,39.42857142857143,36.57142857142857,36.142857142857146,30.714285714285715,33.714285714285715,40.714285714285715,33.285714285714285,31.285714285714285,38.857142857142854,48.0,49.42857142857143,47.142857142857146,38.857142857142854,42.57142857142857,47.714285714285715,38.42857142857143,30.571428571428573,30.714285714285715,32.0,36.57142857142857,59.857142857142854,55.42857142857143,55.714285714285715,57.42857142857143,61.142857142857146,62.142857142857146,72.42857142857143,66.42857142857143,68.71428571428571,70.57142857142857,90.14285714285714,99.28571428571429,117.42857142857143,124.14285714285714,136.0,154.57142857142858,157.71428571428572,194.71428571428572,213.42857142857142,244.28571428571428,278.57142857142856,300.2857142857143,355.57142857142856,388.42857142857144,370.14285714285717,381.7142857142857,414.57142857142856,413.57142857142856,472.57142857142856,466.42857142857144,520.1428571428571
Douglas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4285714285714286,1.4285714285714286,1.4285714285714286,1.5714285714285714,1.5714285714285714,1.5714285714285714,1.5714285714285714,0.2857142857142857,0.42857142857142855,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,-1.7142857142857142,-1.7142857142857142,-1.7142857142857142,-1.7142857142857142,-1.7142857142857142,-1.8571428571428572,-1.8571428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.5714285714285714,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.5714285714285714,0.5714285714285714,0.42857142857142855,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.5714285714285714,0.5714285714285714
Humboldt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.5714285714285714,1.2857142857142858,1.5714285714285714,1.7142857142857142,-0.14285714285714285,-0.14285714285714285,0.14285714285714285,-0.2857142857142857,-1.0,-1.2857142857142858,-0.7142857142857143,1.1428571428571428,1.4285714285714286,1.5714285714285714,1.5714285714285714,1.5714285714285714,1.8571428571428572,1.2857142857142858,1.2857142857142858,1.2857142857142858,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,1.1428571428571428,1.1428571428571428,1.0,1.0,2.0,2.0,1.7142857142857142,1.1428571428571428,1.4285714285714286,1.2857142857142858,1.2857142857142858,0.42857142857142855,0.5714285714285714,0.8571428571428571,1.4285714285714286,1.1428571428571428,1.8571428571428572,2.4285714285714284,2.2857142857142856,2.857142857142857,2.5714285714285716,2.4285714285714284,3.0,2.2857142857142856,2.2857142857142856,2.5714285714285716,1.8571428571428572,1.8571428571428572,1.4285714285714286,0.8571428571428571,1.2857142857142858,0.7142857142857143,0.42857142857142855,0.7142857142857143,0.8571428571428571,1.0,1.0,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.0,0.0,0.0,-0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.5714285714285714
Sacramento,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,1.8571428571428572,1.8571428571428572,3.5714285714285716,4.142857142857143,3.2857142857142856,4.285714285714286,4.285714285714286,4.0,5.142857142857143,3.4285714285714284,2.857142857142857,7.857142857142857,6.857142857142857,10.428571428571429,9.714285714285714,16.0,16.0,16.0,19.571428571428573,19.571428571428573,28.857142857142858,32.57142857142857,32.142857142857146,35.285714285714285,39.57142857142857,33.857142857142854,42.857142857142854,37.857142857142854,38.857142857142854,37.57142857142857,41.142857142857146,38.0,39.714285714285715,41.714285714285715,39.142857142857146,38.142857142857146,34.857142857142854,30.714285714285715,31.142857142857142,28.714285714285715,19.714285714285715,16.857142857142858,15.428571428571429,17.571428571428573,15.857142857142858,16.0,15.0,14.142857142857142,13.857142857142858,12.857142857142858,10.142857142857142,11.571428571428571,11.285714285714286,11.571428571428571,11.285714285714286,9.142857142857142,7.857142857142857,9.857142857142858,8.285714285714286,7.142857142857143,6.571428571428571,6.857142857142857,7.142857142857143,8.714285714285714,7.285714285714286,8.142857142857142,10.0,10.285714285714286,9.857142857142858,10.285714285714286,10.285714285714286,8.714285714285714,9.571428571428571,8.0,8.142857142857142,8.571428571428571,9.142857142857142,11.857142857142858,14.428571428571429,15.857142857142858,17.428571428571427,18.142857142857142,18.428571428571427,20.571428571428573,20.142857142857142,20.857142857142858,19.571428571428573,22.0,22.714285714285715,26.428571428571427,25.571428571428573,25.714285714285715,26.428571428571427,25.571428571428573,26.285714285714285,29.428571428571427,28.714285714285715,35.714285714285715,38.57142857142857,38.857142857142854,50.42857142857143,58.142857142857146,64.14285714285714,78.42857142857143,78.28571428571429,81.71428571428571,98.57142857142857,88.28571428571429,88.0,108.71428571428571
Solano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,1.5714285714285714,1.5714285714285714,1.5714285714285714,1.5714285714285714,1.7142857142857142,1.5714285714285714,1.5714285714285714,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.8571428571428571,1.0,0.8571428571428571,0.8571428571428571,2.0,3.0,3.4285714285714284,3.0,2.857142857142857,2.857142857142857,3.857142857142857,3.5714285714285716,2.5714285714285716,3.857142857142857,5.571428571428571,5.571428571428571,5.571428571428571,6.428571428571429,7.142857142857143,9.0,7.714285714285714,6.857142857142857,6.857142857142857,6.857142857142857,6.714285714285714,5.857142857142857,4.142857142857143,5.857142857142857,6.857142857142857,6.857142857142857,6.857142857142857,6.428571428571429,5.857142857142857,5.714285714285714,4.857142857142857,3.5714285714285716,4.285714285714286,4.285714285714286,6.571428571428571,9.714285714285714,9.714285714285714,10.428571428571429,10.285714285714286,9.571428571428571,9.571428571428571,13.428571428571429,10.857142857142858,12.571428571428571,11.285714285714286,12.142857142857142,12.142857142857142,12.142857142857142,8.428571428571429,9.0,8.571428571428571,9.428571428571429,8.428571428571429,8.428571428571429,8.428571428571429,6.428571428571429,6.0,5.428571428571429,5.857142857142857,6.428571428571429,6.428571428571429,6.428571428571429,4.428571428571429,9.857142857142858,9.571428571428571,8.571428571428571,8.857142857142858,8.857142857142858,8.857142857142858,13.0,6.857142857142857,8.142857142857142,8.0,7.0,7.0,7.0,6.285714285714286,9.0,8.285714285714286,11.142857142857142,13.0,13.0,13.0,13.571428571428571,11.0,25.0,24.0,29.0,29.0,29.0,25.0,24.714285714285715,21.285714285714285,24.0,24.857142857142858,29.714285714285715,36.857142857142854,38.0
Spokane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.7142857142857143,1.0,1.2857142857142858,1.8571428571428572,3.142857142857143,3.7142857142857144,6.857142857142857,8.285714285714286,10.714285714285714,13.142857142857142,17.142857142857142,15.857142857142858,15.285714285714286,12.857142857142858,17.0,15.428571428571429,14.428571428571429,11.285714285714286,12.285714285714286,13.0,12.285714285714286,8.571428571428571,8.714285714285714,6.571428571428571,8.428571428571429,7.714285714285714,7.285714285714286,8.428571428571429,7.285714285714286,6.714285714285714,7.285714285714286,4.714285714285714,5.285714285714286,5.285714285714286,4.428571428571429,4.142857142857143,4.0,5.571428571428571,5.714285714285714,5.142857142857143,5.0,5.142857142857143,5.714285714285714,5.857142857142857,3.7142857142857144,3.142857142857143,3.5714285714285716,3.5714285714285716,3.857142857142857,2.857142857142857,2.142857142857143,2.142857142857143,1.8571428571428572,1.7142857142857142,1.5714285714285714,0.8571428571428571,1.7142857142857142,2.0,2.0,2.5714285714285716,3.142857142857143,3.7142857142857144,4.714285714285714,5.428571428571429,7.714285714285714,9.571428571428571,11.0,12.285714285714286,13.0,15.285714285714286,15.428571428571429,17.142857142857142,17.0,17.0,15.428571428571429,16.0,14.714285714285714,15.428571428571429,19.571428571428573,18.714285714285715,20.0,23.0,22.714285714285715,22.714285714285715,20.571428571428573,13.571428571428571,13.0,12.0,11.285714285714286,12.285714285714286,12.714285714285714,14.428571428571429,19.142857142857142,21.428571428571427,22.0,22.285714285714285,27.285714285714285,29.142857142857142,32.714285714285715,33.0,32.142857142857146,31.285714285714285,43.42857142857143
Salt Lake,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.42857142857142855,0.42857142857142855,2.0,2.0,2.7142857142857144,3.142857142857143,3.142857142857143,3.857142857142857,6.0,6.428571428571429,9.857142857142858,13.142857142857142,14.857142857142858,18.142857142857142,21.428571428571427,23.714285714285715,30.857142857142858,34.285714285714285,35.857142857142854,38.42857142857143,41.857142857142854,42.142857142857146,47.0,53.42857142857143,59.57142857142857,54.0,58.714285714285715,60.57142857142857,65.57142857142857,67.14285714285714,60.142857142857146,55.0,59.42857142857143,54.285714285714285,59.57142857142857,63.142857142857146,63.57142857142857,68.0,69.85714285714286,73.42857142857143,75.28571428571429,72.85714285714286,73.14285714285714,74.14285714285714,72.0,75.57142857142857,74.14285714285714,77.42857142857143,79.0,78.42857142857143,78.71428571428571,79.71428571428571,80.42857142857143,82.71428571428571,82.28571428571429,81.57142857142857,81.71428571428571,82.57142857142857,85.28571428571429,83.42857142857143,85.85714285714286,84.71428571428571,87.28571428571429,85.57142857142857,87.57142857142857,82.71428571428571,84.57142857142857,81.71428571428571,84.85714285714286,84.71428571428571,86.85714285714286,84.42857142857143,93.71428571428571,90.28571428571429,91.57142857142857,87.57142857142857,79.85714285714286,84.14285714285714,98.0,96.71428571428571,103.85714285714286,108.14285714285714,116.71428571428571,134.14285714285714,136.28571428571428,132.0,139.71428571428572,134.28571428571428,139.0,141.14285714285714,142.57142857142858,146.14285714285714,149.71428571428572,155.85714285714286,161.0,170.42857142857142,172.42857142857142,175.28571428571428,193.85714285714286,205.42857142857142,218.0,224.14285714285714,223.85714285714286,229.71428571428572,236.42857142857142,241.42857142857142,251.28571428571428,249.28571428571428,250.14285714285714,268.2857142857143
Marin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.2857142857142857,0.2857142857142857,1.7142857142857142,3.0,4.857142857142857,4.857142857142857,4.857142857142857,6.142857142857143,7.0,5.285714285714286,5.714285714285714,4.428571428571429,5.142857142857143,7.857142857142857,7.428571428571429,7.0,7.857142857142857,7.571428571428571,8.857142857142858,9.0,6.857142857142857,6.285714285714286,6.571428571428571,5.857142857142857,5.142857142857143,3.2857142857142856,2.2857142857142856,3.2857142857142856,3.857142857142857,3.2857142857142856,5.0,4.714285714285714,4.714285714285714,5.142857142857143,4.428571428571429,4.142857142857143,4.142857142857143,2.7142857142857144,3.142857142857143,3.5714285714285716,4.857142857142857,4.142857142857143,3.7142857142857144,3.857142857142857,4.571428571428571,4.0,4.0,2.7142857142857144,2.7142857142857144,2.5714285714285716,2.4285714285714284,1.2857142857142858,1.0,1.7142857142857142,2.142857142857143,2.5714285714285716,3.4285714285714284,3.857142857142857,4.285714285714286,4.857142857142857,4.428571428571429,6.0,8.0,8.857142857142858,9.285714285714286,9.857142857142858,10.571428571428571,12.285714285714286,12.714285714285714,12.285714285714286,12.571428571428571,12.0,12.428571428571429,12.428571428571429,11.571428571428571,11.142857142857142,11.428571428571429,12.0,12.285714285714286,13.571428571428571,13.0,14.428571428571429,15.0,15.142857142857142,17.714285714285715,18.428571428571427,18.0,19.142857142857142,20.142857142857142,20.285714285714285,20.142857142857142,18.0,24.285714285714285,27.285714285714285,28.142857142857142,32.142857142857146,45.285714285714285,54.285714285714285,71.28571428571429,77.71428571428571,89.71428571428571,101.71428571428571,102.71428571428571,102.28571428571429,126.85714285714286,137.14285714285714
Napa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.7142857142857143,0.8571428571428571,1.2857142857142858,1.2857142857142858,1.1428571428571428,1.7142857142857142,1.8571428571428572,1.8571428571428572,1.7142857142857142,1.5714285714285714,1.5714285714285714,1.4285714285714286,1.0,1.1428571428571428,1.0,1.4285714285714286,1.7142857142857142,2.0,2.0,1.8571428571428572,2.142857142857143,1.8571428571428572,1.5714285714285714,1.7142857142857142,1.7142857142857142,1.7142857142857142,2.0,2.142857142857143,2.7142857142857144,2.5714285714285716,1.8571428571428572,2.0,2.0,2.2857142857142856,1.8571428571428572,1.2857142857142858,1.4285714285714286,1.5714285714285714,1.4285714285714286,1.4285714285714286,1.4285714285714286,1.2857142857142858,1.7142857142857142,1.5714285714285714,1.4285714285714286,1.1428571428571428,1.1428571428571428,0.7142857142857143,0.8571428571428571,0.42857142857142855,0.7142857142857143,0.7142857142857143,1.7142857142857142,1.7142857142857142,1.8571428571428572,1.5714285714285714,1.8571428571428572,1.7142857142857142,1.8571428571428572,1.5714285714285714,1.5714285714285714,1.7142857142857142,2.4285714285714284,2.142857142857143,2.4285714285714284,2.4285714285714284,1.7142857142857142,1.7142857142857142,1.4285714285714286,0.7142857142857143,2.142857142857143,2.0,2.2857142857142856,4.0,4.0,5.571428571428571,6.142857142857143,5.285714285714286,5.285714285714286,5.571428571428571,6.0,6.0,5.285714285714286,6.0,5.857142857142857,6.142857142857143,6.857142857142857,5.857142857142857,5.857142857142857,7.0,6.571428571428571,7.0,7.428571428571429,7.714285714285714,7.571428571428571,8.285714285714286,10.142857142857142
Sonoma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.2857142857142857,0.7142857142857143,0.8571428571428571,0.8571428571428571,1.1428571428571428,1.1428571428571428,1.0,0.8571428571428571,3.0,3.5714285714285716,4.285714285714286,5.428571428571429,5.571428571428571,5.571428571428571,6.571428571428571,6.285714285714286,7.285714285714286,7.428571428571429,6.571428571428571,7.142857142857143,7.857142857142857,7.142857142857143,6.0,5.0,4.571428571428571,5.857142857142857,6.428571428571429,5.714285714285714,5.714285714285714,5.285714285714286,5.714285714285714,5.714285714285714,5.142857142857143,5.0,5.0,4.857142857142857,4.285714285714286,4.571428571428571,4.428571428571429,6.285714285714286,5.285714285714286,5.428571428571429,5.571428571428571,5.714285714285714,5.142857142857143,5.428571428571429,4.0,4.428571428571429,4.857142857142857,5.285714285714286,5.571428571428571,4.714285714285714,7.714285714285714,6.857142857142857,7.428571428571429,8.142857142857142,7.428571428571429,7.285714285714286,7.285714285714286,7.285714285714286,8.428571428571429,9.142857142857142,9.142857142857142,11.142857142857142,11.285714285714286,14.142857142857142,10.571428571428571,11.714285714285714,14.714285714285714,15.571428571428571,16.142857142857142,17.714285714285715,16.142857142857142,17.0,14.0,11.571428571428571,10.142857142857142,9.142857142857142,7.285714285714286,7.857142857142857,9.0,11.285714285714286,10.857142857142858,12.714285714285714,12.714285714285714,14.0,13.142857142857142,11.142857142857142,13.0,14.0,15.714285714285714,15.0,14.428571428571429,14.714285714285714,18.857142857142858,17.285714285714285,16.142857142857142,11.857142857142858,18.142857142857142,24.285714285714285,26.0,24.428571428571427,26.285714285714285,24.428571428571427,36.714285714285715,33.285714285714285,28.714285714285715
Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.0,0.0,-0.14285714285714285,-0.14285714285714285,-0.14285714285714285,-0.14285714285714285,-0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.2857142857142857,1.8571428571428572,2.0,2.2857142857142856,2.7142857142857144,3.2857142857142856,3.4285714285714284,4.0,2.4285714285714284,2.7142857142857144,3.2857142857142856,3.2857142857142856,3.0,3.5714285714285716,3.4285714285714284,3.7142857142857144,3.2857142857142856,2.7142857142857144,2.5714285714285716,2.4285714285714284,2.142857142857143,2.2857142857142856,2.0,2.2857142857142856,2.0,2.2857142857142856,2.2857142857142856,2.0,1.5714285714285714,1.8571428571428572,1.8571428571428572,2.0,1.4285714285714286,1.5714285714285714,1.4285714285714286,1.4285714285714286,1.1428571428571428,1.1428571428571428,1.2857142857142858,1.2857142857142858,1.1428571428571428,1.1428571428571428,1.1428571428571428,1.2857142857142858,1.4285714285714286,1.4285714285714286,1.4285714285714286,2.142857142857143,2.142857142857143,2.2857142857142856,2.2857142857142856,2.0,1.8571428571428572,2.142857142857143,1.7142857142857142,2.142857142857143,3.4285714285714284,4.428571428571429,4.428571428571429,5.142857142857143,5.857142857142857,6.571428571428571,7.0,5.857142857142857,6.428571428571429,8.142857142857142,7.714285714285714,7.0,8.857142857142858,8.571428571428571,9.571428571428571,8.428571428571429,7.285714285714286,7.285714285714286,7.0,4.857142857142857,4.857142857142857,4.142857142857143,3.5714285714285716,3.142857142857143,3.0,3.142857142857143,2.857142857142857,2.4285714285714284,1.8571428571428572,2.142857142857143,2.142857142857143,2.142857142857143,2.5714285714285716,2.4285714285714284,3.142857142857143,4.0,4.142857142857143,4.142857142857143,4.428571428571429,4.285714285714286,4.428571428571429,4.714285714285714,4.285714285714286,4.714285714285714,6.142857142857143
